Время (сек),[Вертолет] Состояние,[Угловая скорость в связанной СК] По оси X (град-с),[Угловая скорость в связанной СК] По оси Y (град-с),[Угловая скорость в связанной СК] По оси Z (град-с),[Полное ускорение в связанной СК] По оси X (G),[Полное ускорение в связанной СК] По оси Y (G),[Полное ускорение в связанной СК] По оси Z (G),[Полное ускорение в нормальной СК] Северное (G),[Полное ускорение в нормальной СК] Восточное (G),[Полное ускорение в нормальной СК] Вертикальное (G),[Полное ускорение в нормальной СК] Перегрузка (G),[Напряженность МПЗ в связанной СК] По оси X (Гаусс),[Напряженность МПЗ в связанной СК] По оси Y (Гаусс),[Напряженность МПЗ в связанной СК] По оси Z (Гаусс),[Координаты в стартовой СК] Удаление на Север (м),[Координаты в стартовой СК] Удаление на Восток (м),[Координаты в стартовой СК] Высота (м),[Координаты в стартовой СК] Удаление по горизонтали (м),[Координаты в стартовой СК] Уход по горизонтали (м),[Координаты в стартовой СК] Уход по вертикали (м),[Координаты в стартовой СК] Ошибка по горизонтали (м),[Координаты в стартовой СК] Ошибка по вертикали (м),[Координаты в стартовой СК] СКО курса (град),[Координаты в географической СК] Широта (микро град),[Координаты в географической СК] Долгота (микро град),[Координаты в географической СК] Высота (м),[Координаты в географической СК] СКО широты (м),[Координаты в географической СК] СКО долготы (м),[Координаты в географической СК] СКО высоты (м),[Скорость относительно Земли] Северная (м-с),[Скорость относительно Земли] Восточная (м-с),[Скорость относительно Земли] Вертикальная (м-с),[Скорость относительно Земли] Горизонтальная (м-с),[Скорость относительно Земли] Полная (м-с),[Скорость относительно Земли] Траекторный угол (град),[Скорость относительно Земли] Путевой угол (град),[Скорость относительно Земли] Угол сноса (град),[Скорость относительно Земли] СКО северной (м-c),[Скорость относительно Земли] СКО восточной (м-c),[Скорость относительно Земли] СКО вертикальной (м-c),[Скорость относительно воздуха] Северная (м-с),[Скорость относительно воздуха] Восточная (м-с),[Скорость относительно воздуха] Вертикальная (м-с),[Скорость относительно воздуха] Горизонтальная (м-с),[Скорость относительно воздуха] Полная (м-с),[Скорость относительно воздуха] Угол атаки (град),[Скорость относительно воздуха] Угол скольжения (град),[Ориентация] Курс (град),[Ориентация] Тангаж (град),[Ориентация] Крен (град),[Ориентация] СКО курса (град),[Ориентация] СКО тангажа (град),[Ориентация] СКО крена (град),[Время] Дата (ddmmyyyy),[Время] Время (hhmmsssss),[Точка цели] Флаги,[Точка цели] Широта (микроград),[Точка цели] Долгота (микроград),[Точка цели] Высота (м),[Точка цели] Скорость (км-ч),[Точка цели] Путевой угол (град),[Точка цели] Азимут (град),[Точка цели] Возвышение (град),[Точка цели] Дальность (м),[Автопилот] Код ошибки,[Автопилот] Режим работы (0-A 1-AM 2-M),[Автопилот] Заданный путевой угол (град),[Автопилот] Текущий путевой угол (град),[Автопилот] Заданная высота (м),[Автопилот] Текущая высота (м),[Автопилот] Заданная скорость (км-ч),[Автопилот] Текущая скорость (км-ч),[Автопилот] Заданная вертикальная скорость (м-с),[Автопилот] Текущая  вертикальная скорость (м-с),[Автопилот] Заданный крен (град),[Автопилот] Текущий крен (град),[Автопилот] Заданный тангаж (град),[Автопилот] Текущий тангаж (град),[Автопилот] Заданный курс (град),[Автопилот] Текущий курс (град),[Автопилот] Заданный траекторный угол (град),[Автопилот] Текущий траекторный угол (град),[Автопилот] Текущий угол атаки (град),[Автопилот] Текущий угол скольжения (град),[Автопилот] Заданная тяга (%),[Автопилот] Триммер автомата тяги (%),[Автопилот] Триммер руля высоты (град),[Силовая установка] Тяга переднего левого двигателя (%),[Силовая установка] Тяга переднего правого двигателя (%),[Силовая установка] Тяга заднего левого двигателя (%),[Силовая установка] Тяга заднего правого двигателя (%),[Передний левый двигатель] Код ошибки,[Передний правый двигатель] Код ошибки,[Задний левый двигатель] Код ошибки,[Задний правый двигатель] Код ошибки,[Футаба] Канал флагов,[Футаба] Код ошибки,[Канал крена] Относительное положение,[Канал тангажа] Относительное положение,[Канал направления] Относительное положение,[Канал тяги] Относительное положение,[Канал автопилота] Относительное положение,[Канал двигателей] Относительное положение,[Канал парашюта] Относительное положение,[Канал связи] Относительное положение,[Канал полезной нагрузки] Относительное положение,[Канал режима] Относительное положение,[Канал 11] Относительное положение,[Канал 12] Относительное положение,[Канал 13] Относительное положение,[Канал 14] Относительное положение,[Канал 15] Относительное положение,[Канал 16] Относительное положение,[Батарея] Код ошибки,[Батарея] Напряжение (В),[Батарея] Ток (A),[Топливный бак] Код ошибки,[Топливный бак] Остаток (л),[Топливный бак] Уровень (%),[Топливный бак] Расход (л-мин),[Высотомер] Код ошибки,[Высотомер] Расстояние (м)
413.428,6,-13.79689,12.63185,23.29427,0.08102513,0.1503747,-0.01717949,0.00821624,-0.1721704,-0.01897562,1.033449,-0.1696877,0.09470839,0.5455985,-9.899292,3.815852,-0.04353333,10.60927,3.297326,2.807286,0.335715,-0.07940674,0.09102371,56050674,37469788,219.3891,0.3734398,0.3734359,0.3175647,0.1464313,0.6647267,-0.3200234,0.6806642,0.7521428,-25.1812,77.57686,-42.02768,0.2238528,0.2222691,0.188888,0.2974768,0.4686802,-0.3200234,0.5551158,0.6407562,31.9188,-23.71205,211.8614,-3.602496,-2.764354,2.624622,0.5090212,0.5095999,10122021,80358241,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.9604,211.8614,-0.04353333,-0.04353333,20,2.306722,-0.3049555,-0.3200234,-12.98791,-2.764354,-0.7926883,-3.602496,212.181,211.8614,0,-29.96339,39.9188,-23.71205,36.3491,0,0,38.1951,34.75824,32.51651,39.92656,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-32.46951,-1.981705,-22.71342,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,10.66262,0,0x00000000,19.99075,99,0,0x00000000,0
413.438,6,-6.253633,16.47589,24.97483,0.06493017,0.2121391,-0.01889473,0.0542943,-0.2156046,-0.02521205,1.049042,-0.1696877,0.09470839,0.5455985,-9.897801,3.822393,-0.04672241,10.61024,3.297326,2.807286,0.335715,-0.07940674,0.09102371,56050674,37469788,219.3859,0.374407,0.3744017,0.3185084,0.1517597,0.6435649,-0.3175483,0.6612162,0.7335147,-25.65259,76.73144,-40.98088,0.2253162,0.2235763,0.1897704,0.3028052,0.4475184,-0.3175483,0.5403367,0.6267381,32.34098,-22.02911,212.1033,-3.425734,-2.841695,2.624853,0.5092931,0.5097687,10122021,80358251,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.9246,212.1033,-0.04672241,-0.04672241,20,2.256257,-0.3049555,-0.3175483,-12.98791,-2.841695,-0.9756165,-3.425734,212.4081,212.1033,0,-30.44216,40.34098,-22.02911,36.30114,0,0,38.14104,34.31802,32.09269,40.65282,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-32.46951,-2.439022,-22.71342,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,10.66262,0,0x00000000,19.99075,99,0,0x00000000,0
413.448,6,-0.540777,18.28893,23.03156,0.1671898,-0.03512921,-0.02458155,-0.1630391,-0.06000014,-0.01305771,1.027845,-0.1696877,0.09470839,0.5455985,-9.896363,3.8288,-0.04989624,10.61121,3.297326,2.807286,0.335715,-0.07940674,0.09102371,56050674,37469789,219.3828,0.3753866,0.3753797,0.3194612,0.1357561,0.6376762,-0.3162661,0.6519668,0.7246274,-25.87782,77.98163,-41.77183,0.2266721,0.2249309,0.1906544,0.2868016,0.4416296,-0.3162661,0.5265852,0.6142607,32.64392,-22.661,212.3246,-3.231627,-2.859933,2.625095,0.5095717,0.5099321,10122021,80358261,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.8896,212.3246,-0.04989624,-0.04989624,20,2.211338,-0.3049555,-0.3162661,-12.68303,-2.859933,-0.9756165,-3.231627,212.6338,212.3246,0,-30.98895,40.64392,-22.661,36.29374,0,0,37.64841,34.5983,32.35184,40.57644,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-31.70732,-2.439022,-22.56098,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,10.66262,0,0x00000000,19.99075,99,0,0x00000000,0
413.458,6,4.460242,17.85979,20.95964,0.1553582,0.01768788,0.004789054,-0.122708,-0.0988115,0.0124023,1.000083,-0.1696877,0.09470839,0.5455985,-9.895066,3.835128,-0.05307007,10.61228,3.297326,2.807286,0.335715,-0.07940674,0.09102371,56050675,37469789,219.3796,0.3763785,0.3763698,0.320423,0.1237112,0.627978,-0.3174829,0.6400475,0.7144622,-26.3828,78.85549,-42.12129,0.2280422,0.2262659,0.1915337,0.2747567,0.4319314,-0.3174829,0.5119141,0.6023715,33.28365,-22.75976,212.5254,-3.042866,-2.826299,2.625337,0.5098524,0.5101025,10122021,80358271,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.8553,212.5254,-0.05307007,-0.05307007,20,2.168537,-0.3049555,-0.3174829,-12.68303,-2.826299,-0.9756165,-3.042866,212.8594,212.5254,0,-31.80669,41.28365,-22.75976,36.3188,0,0,37.16911,35.08015,32.6056,40.42033,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-31.70732,-2.439022,-22.56098,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,10.66262,0,0x00000000,19.99075,99,0,0x00000000,0
413.469,6,6.283923,16.63692,22.17191,0.1230013,0.1497286,-0.04574478,-0.02785425,-0.1922268,-0.04659581,1.064465,-0.1696877,0.09470839,0.5455985,-9.834725,3.822124,-0.051651,10.55132,3.297326,2.807286,0.3673899,-0.07940674,0.09102371,56050675,37469788,219.381,0.3674152,0.3674148,0.318442,0.1920243,0.5792633,-0.3067965,0.6102616,0.6830398,-26.69003,71.65979,-35.73544,0.217284,0.2156568,0.1854421,0.3430698,0.3832167,-0.3067965,0.5143461,0.5988957,32.77338,-14.76922,212.7391,-2.865875,-2.77445,2.62208,0.5039449,0.5041812,10122021,80358281,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.8028,212.7391,-0.051651,-0.051651,20,2.156024,-0.3049555,-0.3067965,-12.5001,-2.77445,-1.097569,-2.865875,213.082,212.7391,0,-30.81518,40.77338,-14.76922,36.11911,0,0,37.18015,34.63261,32.13285,40.53086,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-31.25,-2.7439,-22.2561,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,10.66262,0,0x00000000,19.99075,99,0,0x00000000,0
413.478,6,7.140902,14.26957,21.97305,0.08474486,-0.05578112,0.04639763,-0.09961163,-0.000169591,0.05293751,0.9522856,-0.1836877,0.0687084,0.4672652,-9.832854,3.827917,-0.05474854,10.55168,2.214262,2.888265,0.3673899,-0.07940674,0.09102371,56050675,37469789,219.3779,0.368326,0.368325,0.3193609,0.1822464,0.5792471,-0.311992,0.6072404,0.6827005,-27.19349,72.53506,-35.95881,0.2185759,0.2169657,0.1863342,0.3332919,0.3832006,-0.311992,0.5078644,0.5960413,33.3217,-15.02104,213.0848,-2.649667,-2.657099,2.622017,0.5040995,0.5044322,10122021,80358291,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.7698,213.0848,-0.05474854,-0.05474854,20,2.145748,-0.3049555,-0.311992,-12.43912,-2.657099,-1.219521,-2.649667,213.3045,213.0848,0,-31.5633,41.3217,-15.02104,36.22411,0,0,37.5183,34.53486,31.94269,40.90059,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-31.09756,-3.048778,-22.2561,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,10.66262,0,0x00000000,19.99075,99,0,0x00000000,0
413.488,6,6.393043,12.50837,23.47742,0.03889887,0.1924057,0.01219809,0.07191093,-0.1827509,0.005103886,1.014093,-0.1836877,0.0687084,0.4672652,-9.830997,3.83362,-0.05787659,10.55202,2.214262,2.888265,0.3673899,-0.07940674,0.09102371,56050675,37469789,219.3748,0.3692486,0.3692467,0.3202885,0.189304,0.5613101,-0.3124925,0.5923723,0.6697436,-27.81287,71.36314,-34.55079,0.2200053,0.2182508,0.1872229,0.3403495,0.3652635,-0.3124925,0.4992547,0.5889879,33.81133,-13.0844,213.3138,-2.513954,-2.603465,2.622239,0.5043742,0.5046445,10122021,80358301,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.7374,213.3138,-0.05787659,-0.05787659,20,2.120357,-0.3049555,-0.3124925,-12.43912,-2.603465,-1.219521,-2.513954,213.5271,213.3138,0,-32.04319,41.81133,-13.0844,36.23463,0,0,37.86567,34.2725,31.64181,41.15857,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-31.09756,-3.048778,-22.2561,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.33918,0,0x00000000,19.99075,99,0,0x00000000,0
413.498,6,4.738291,10.30286,23.75967,-0.06889918,0.3059424,0.02667892,0.2259423,-0.2181185,0.00988847,1.038722,-0.1836877,0.0687084,0.4672652,-9.828992,3.839126,-0.06100464,10.55215,2.214262,2.888265,0.3673899,-0.07940674,0.09102371,56050675,37469789,219.3716,0.3701831,0.3701802,0.3212249,0.2114802,0.5399016,-0.3134626,0.5798427,0.6591482,-28.39563,68.60966,-31.83489,0.2214658,0.219496,0.1881046,0.3625257,0.343855,-0.3134626,0.4996611,0.5898474,33.97255,-9.86935,213.5468,-2.400327,-2.566048,2.622453,0.5046443,0.5048677,10122021,80358311,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.7056,213.5468,-0.06100464,-0.06100464,20,2.123451,-0.3049555,-0.3134626,-12.31717,-2.566048,-1.280499,-2.400327,213.7496,213.5468,0,-32.10213,41.97255,-9.86935,36.26054,0,0,38.09099,34.17742,31.57895,41.19481,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-30.79268,-3.201222,-22.2561,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.33918,0,0x00000000,19.99075,99,0,0x00000000,0
413.508,6,0.6229419,7.205505,21.12142,0.09282038,0.3319936,-0.0470351,0.102714,-0.327544,-0.05798459,1.112279,-0.1836877,0.0687084,0.4672652,-9.826827,3.844364,-0.06411743,10.55205,2.214262,2.888265,0.3673899,-0.07940674,0.09102371,56050675,37469789,219.3685,0.3711297,0.3711255,0.32217,0.2215612,0.5077527,-0.3077708,0.5539875,0.6337389,-29.0546,66.42565,-29.63587,0.2230233,0.2208025,0.1889919,0.3726067,0.3117061,-0.3077708,0.4857947,0.5750821,34.33899,-6.663239,213.7548,-2.318897,-2.568361,2.622653,0.5049081,0.5051025,10122021,80358321,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.6749,213.7548,-0.06411743,-0.06411743,20,2.070295,-0.3049555,-0.3077708,-12.19522,-2.568361,-1.280499,-2.318897,213.9722,213.7548,0,-32.35593,42.33899,-6.663239,36.15593,0,0,37.75503,34.47768,31.95838,40.43263,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-30.48781,-3.201222,-22.2561,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.33918,0,0x00000000,19.99075,99,0,0x00000000,0
413.518,6,-3.448869,2.154117,19.7778,0.07234993,0.214211,-0.01230115,0.05811451,-0.2184705,-0.01904082,1.043815,-0.1836877,0.0687084,0.4672652,-9.824583,3.849334,-0.06419373,10.55177,2.214262,2.891794,0.3673899,0.07496643,0.09102371,56050675,37469789,219.3685,0.3720885,0.3720827,0.3166183,0.2272647,0.4863096,-0.3050205,0.5367926,0.6174008,-29.60644,64.95214,-28.11083,0.2244962,0.2221012,0.1889239,0.3783102,0.2902631,-0.3050205,0.4768347,0.5660466,34.68311,-4.479639,213.9516,-2.288455,-2.61074,2.622773,0.50516,0.5053546,10122021,80358331,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.6454,213.9516,-0.06419373,-0.06419373,20,2.037768,-0.3049555,-0.3050205,-12.19522,-2.61074,-1.280499,-2.288455,214.1948,213.9516,0,-32.60614,42.68311,-4.479639,36.10219,0,0,37.71663,34.73188,32.11795,39.8423,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-30.48781,-3.201222,-22.2561,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.33918,0,0x00000000,19.99075,99,0,0x00000000,0
413.528,6,-7.896776,-2.621889,17.83133,0.05954602,-0.1212996,-0.03410006,-0.1184104,0.06723383,-0.02603734,1.035033,-0.1836877,0.0687084,0.4672652,-9.822369,3.85423,-0.06723022,10.55149,2.214262,2.891794,0.3673899,0.07496643,0.09102371,56050675,37469789,219.3654,0.3730596,0.3730521,0.3175623,0.2156418,0.4929094,-0.3024644,0.5380158,0.617208,-29.34404,66.37122,-29.27106,0.2257683,0.2234367,0.189808,0.3666873,0.2968628,-0.3024644,0.4717914,0.5604211,34.68312,-5.637482,214.1311,-2.306403,-2.696883,2.622931,0.5054008,0.5056234,10122021,80358341,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.6163,214.1311,-0.06723022,-0.06723022,20,2.017516,-0.3049555,-0.3024644,-12.13424,-2.696883,-1.280499,-2.306403,214.4143,214.1311,0,-32.66385,42.68312,-5.637482,36.05518,0,0,37.57498,35.10294,32.44239,39.10044,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-30.33537,-3.201222,-21.95122,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.33918,0,0x00000000,19.99075,99,0,0x00000000,0
413.538,6,-11.38184,-6.754701,17.45525,0.09455471,-0.2214303,-0.01116133,-0.2018018,0.1296046,0.003358245,1.025092,-0.2013544,0.07237506,0.4799318,-9.820311,3.859223,-0.07025146,10.5514,2.214262,2.891794,0.3673899,0.07496643,0.09102371,56050675,37469789,219.3624,0.3740432,0.3740335,0.3185152,0.1958337,0.505631,-0.3027937,0.5422301,0.6210455,-29.17999,68.82835,-31.30411,0.2269819,0.2247795,0.1906895,0.3468793,0.3095844,-0.3027937,0.4649384,0.5548439,34.99623,-7.866273,214.3089,-2.365488,-2.817927,2.623072,0.5056319,0.5059071,10122021,80358351,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.587,214.3089,-0.07025146,-0.07025146,20,1.997438,-0.3049555,-0.3027937,-12.01229,-2.817927,-1.280499,-2.365488,214.6323,214.3089,0,-33.07441,42.99623,-7.866273,36.06775,0,0,37.71967,35.28025,32.57388,38.6972,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-30.03049,-3.201222,-21.79878,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.33918,0,0x00000000,19.99075,99,0,0x00000000,0
413.549,6,-14.98755,-9.939712,19.50313,0.05690359,0.1015621,-0.03681624,0.009331696,-0.1159702,-0.03947198,1.045962,-0.2013544,0.07237506,0.4799318,-9.818348,3.864223,-0.07325745,10.55141,2.214262,2.891794,0.3673899,0.07496643,0.09102371,56050675,37469789,219.3594,0.3750393,0.3750272,0.3194773,0.1967491,0.4942486,-0.298919,0.5319698,0.6102003,-29.33205,68.29364,-30.74063,0.228389,0.2260927,0.1915679,0.3477946,0.2982021,-0.298919,0.4581327,0.5470266,35.18407,-6.83968,214.5089,-2.454915,-2.976193,2.623201,0.5058556,0.5062044,10122021,80358361,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.5579,214.5089,-0.07325745,-0.07325745,20,1.969296,-0.3049555,-0.298919,-12.01229,-2.976193,-1.280499,-2.454915,214.8503,214.5089,0,-33.12335,43.18407,-6.83968,35.99149,0,0,38.17387,34.92015,32.20189,38.67003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-30.03049,-3.201222,-21.79878,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.33918,0,0x00000000,19.99075,99,0,0x00000000,0
413.558,6,-17.98195,-13.66223,19.35056,0.1430922,-0.1374521,0.003992975,-0.1932442,0.03115108,0.01762539,1.001683,-0.2013544,0.07237506,0.4799318,-9.816475,3.86918,-0.07624817,10.55148,2.214262,2.891794,0.3673899,0.07496643,0.09102371,56050675,37469789,219.3564,0.376048,0.3760332,0.3204485,0.177781,0.4973067,-0.3006485,0.5281287,0.6077085,-29.65162,70.32867,-32.30312,0.2296618,0.2274303,0.1924447,0.3288265,0.3012602,-0.3006485,0.4459648,0.5378421,36.0371,-8.338537,214.7097,-2.580989,-3.164813,2.623316,0.5060721,0.5065179,10122021,80358371,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.5291,214.7097,-0.07624817,-0.07624817,20,1.936231,-0.3049555,-0.3006485,-11.95131,-3.164813,-1.280499,-2.580989,215.0652,214.7097,0,-33.986,44.0371,-8.338537,36.028,0,0,38.39371,35.07055,32.28158,38.36617,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-29.87805,-3.201222,-21.4939,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.33918,0,0x00000000,19.99075,99,0,0x00000000,0
413.569,6,-20.923,-15.11897,20.49701,0.07598355,-0.02626038,-0.02068144,-0.07656721,-0.02229256,-0.01566112,1.018785,-0.2013544,0.07237506,0.4799318,-9.782706,3.880348,-0.07192993,10.52418,1.74181,3.014637,0.3698179,0.07496643,0.09102371,56050676,37469789,219.3607,0.367168,0.3671657,0.3185463,0.2017759,0.4991153,-0.2901423,0.5383583,0.6115654,-28.32197,67.98814,-30.57558,0.2192147,0.2172847,0.1866563,0.3528215,0.3030688,-0.2901423,0.4651169,0.5481936,34.21791,-6.738523,214.9787,-2.687513,-3.375438,2.619649,0.5004376,0.5010988,10122021,80358381,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.4054,214.9787,-0.07192993,-0.07192993,20,1.973497,-0.3049555,-0.2901423,-11.95131,-3.375438,-1.280499,-2.687513,215.2786,214.9787,0,-31.95613,42.21791,-6.738523,35.82141,0,0,38.61989,34.57312,31.85482,38.23779,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-29.87805,-3.201222,-21.34146,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.33918,0,0x00000000,19.99075,99,0,0x00000000,0
413.578,6,-22.41849,-15.74415,21.31569,0.06132649,-0.3198916,0.05722171,-0.2264467,0.2243683,0.07946807,0.974162,-0.2013544,0.07237506,0.4799318,-9.780799,3.88545,-0.07487488,10.52429,1.74181,3.014637,0.3698179,0.07496643,0.09102371,56050676,37469789,219.3578,0.3680981,0.3680944,0.3194767,0.1795489,0.5211382,-0.2979419,0.5512013,0.6265718,-28.39264,70.98952,-33.0624,0.2203394,0.2186023,0.187544,0.3305945,0.3250917,-0.2979419,0.4636564,0.5511322,34.83549,-9.934701,215.2013,-2.83169,-3.610322,2.619763,0.5006598,0.501428,10122021,80358391,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.3758,215.2013,-0.07487488,-0.07487488,20,1.984076,-0.3049555,-0.2979419,-11.95131,-3.610322,-1.280499,-2.83169,215.4921,215.2013,0,-32.72448,42.83549,-9.934701,35.97302,0,0,39.00674,34.58844,31.91362,38.38328,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-29.87805,-3.201222,-21.34146,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.33918,0,0x00000000,19.99075,99,0,0x00000000,0
413.588,6,-23.7489,-15.18143,21.56429,0.06038157,-0.08770005,0.01347309,-0.09626543,0.03531951,0.02218795,0.9831709,-0.2013544,0.07237506,0.4799318,-9.779051,3.890678,-0.0778656,10.5246,1.74181,3.014637,0.3698179,0.07496643,0.09102371,56050676,37469790,219.3548,0.3690401,0.3690349,0.320416,0.1700996,0.5246054,-0.3001193,0.5514931,0.6278664,-28.55478,72.0351,-33.86257,0.2216122,0.2199119,0.1884305,0.3211451,0.3285589,-0.3001193,0.45944,0.5487775,35.27419,-10.83261,215.4267,-2.969148,-3.859196,2.619879,0.5008849,0.5017576,10122021,80358401,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.3458,215.4267,-0.0778656,-0.0778656,20,1.975599,-0.3049555,-0.3001193,-11.82936,-3.859196,-1.280499,-2.969148,215.7024,215.4267,0,-33.15372,43.27419,-10.83261,36.02133,0,0,39.181,34.52836,32.00579,38.37018,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-29.57317,-3.201222,-21.03658,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,12.23224,0,0x00000000,19.99075,99,0,0x00000000,0
413.599,6,-24.30154,-14.57134,20.89295,0.05198365,0.004201695,0.02464175,-0.03554557,-0.03537075,0.02700824,0.9742803,-0.2186877,-0.007624932,0.4455985,-9.777368,3.895907,-0.08088684,10.52497,1.74181,3.014637,0.3698179,0.07496643,0.09102371,56050676,37469790,219.3518,0.3699941,0.3699873,0.3213641,0.16661,0.5211341,-0.3027698,0.5471194,0.6253073,-28.95966,72.27058,-33.92059,0.2229287,0.2212037,0.1893131,0.3176556,0.3250875,-0.3027698,0.4545184,0.5461287,35.87208,-10.79412,215.6456,-3.099998,-4.113779,2.619998,0.5011128,0.5020865,10122021,80358411,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.316,215.6456,-0.08088684,-0.08088684,20,1.966063,-0.3049555,-0.3027698,-11.52448,-4.113779,-1.219521,-3.099998,215.9052,215.6456,0,-33.66891,43.87209,-10.79412,36.08847,0,0,39.22813,34.65181,32.27152,38.20245,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-28.81098,-3.048778,-20.27439,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,12.23224,0,0x00000000,19.99075,99,0,0x00000000,0
413.609,6,-25.08143,-12.83276,19.31695,0.159283,0.09313901,-0.0484854,-0.07724337,-0.1684355,-0.04639018,1.062668,-0.2186877,-0.007624932,0.4455985,-9.77574,3.901036,-0.08389282,10.52536,1.74181,3.014637,0.3698179,0.07496643,0.09102371,56050676,37469790,219.3488,0.3709603,0.3709516,0.3223211,0.1590277,0.5046021,-0.298216,0.5290681,0.6073269,-29.40835,72.50751,-33.98669,0.224355,0.2225387,0.1901995,0.3100733,0.3085555,-0.298216,0.437438,0.5294192,36.61999,-10.10429,215.8481,-3.213689,-4.375723,2.620124,0.5013454,0.5024087,10122021,80358421,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,338.2869,215.8481,-0.08389282,-0.08389282,20,1.905909,-0.3049555,-0.298216,-11.52448,-4.375723,-1.219521,-3.213689,216.1079,215.8481,0,-34.28357,44.61999,-10.10429,35.99904,0,0,38.86254,34.76717,32.56977,37.79669,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,-28.81098,-3.048778,-20.27439,-10.16518,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,12.23224,0,0x00000000,19.99075,99,0,0x00000000,0
